CONCEDENTE|BENEFICIADO|CONVENIO|DESCRICAO_CONVENIO|CONVENIO_ORIGEM|BANCO|AGENCIA|CONTA|DATA_INICIO|DATA_TERMINO|VALOR|DATA_TRANSACAO|TIPO_CONVENIO|DATA_CELEBRACAO|EMPENHO_REF|VALOR_PARTIDA|VALOR_CONTRAPARTIDA|DESCRICAO_CONCEDENTE|DESCRICAO_BENEFICIADO|ANO|TIPO_BENEFICIADO
360021|26939360000147|230201|É a promoção de acessibilidade esportiva por meio de oficinas de capoeira e realização do ¿Candeias Fest¿ para crianças, adolescentes e adultos das comunidades de Maceió, praticantes ou não da arte da|TF 005/2023|104|3694|0013000065026|2023/08/31|2024/03/01|15000|2023/08/31|9|2023/08/30||15000|0|SECRETARIA DE ESTADO DO ESPORTE, LAZER E JUVENTUDE| ASSOCIACAO CAPOEIRA CANDEIAS|2023|PJ
360021|24176992000170|230157|O objeto do Termo de Fomento é a Realização do JOGOS DO PARADESPORTO DE ALAGOAS 2023, visando democratizar e fomentar o acesso ao esporte de qualidade, como forma de inclusão social, contribuindo para|TF 002/2023|104|3209|0003000039887|2023/05/26|2024/05/26|417750|2023/05/26|9|2023/05/25||417750|0|SECRETARIA DE ESTADO DO ESPORTE, LAZER E JUVENTUDE|ASSOCIAÇÃO DOS DEFICIENTES F E MENTAIS DE ARAPIRAC|2023|PJ
360021|22986127000164|230193|Realização de parceria objetivando a realização dos JOGOS 60+ DE ALAGOAS 2023, visando o fortalecimento das atividades esportivas.|TF 004/2023|104|0810|0003000041856|2023/08/28|2024/08/29|215170|2023/08/28|9|2023/08/25||215170|0|SECRETARIA DE ESTADO DO ESPORTE, LAZER E JUVENTUDE|INSTITUTO PROJETO BEM VIVER NA 3 IDADE|2023|PJ
360021|23294144000101|230141|Realização do Fórum de gestores municipais de esporte.|TF 001/2023|104|3694|0003000007002|2023/03/05|2024/03/05|200000|2023/03/05|9|2023/03/04||200000|0|SECRETARIA DE ESTADO DO ESPORTE, LAZER E JUVENTUDE|INSTITUTO CANDIDO TELES  |2023|PJ
360021|22879682000197|230143|objeto do Termo de Fomento é a Realização da promoção de atividades esportivas no intuito de promoção de uma vida saudável. |TF 003/2023|104|2391|0003000040735|2023/05/24|2024/05/24|82600|2023/05/24|9|2023/05/23||82600|0|SECRETARIA DE ESTADO DO ESPORTE, LAZER E JUVENTUDE|FEDERACAO ALAGOANA DE FUTEBOL 7 SOCIETY|2023|PJ
360021|22879682000197|230234|O objeto do Termo de Colaboração é a execução de o de apoio da Administração Pública Estadual para a execução dos Jogos dos Servidores 2023, visando experiências esportivas para os Servidores Públicos|TC 032/2023|104|2391|0003000050862|2023/10/19|2024/04/19|418000|2023/10/19|1|2023/10/18||418000|0|SECRETARIA DE ESTADO DO ESPORTE, LAZER E JUVENTUDE|FEDERACAO ALAGOANA DE FUTEBOL 7 SOCIETY|2023|PJ
360021|34167467000142|230206|Restruturação do clube a fim de criar mais representatividade no cenario nacional colocando Alagoas nos calendarios das grandes competições, criando um vinculo do torcedor com o clube do coração vincu|TF 011/2023|104|0056|0003000069701|2023/08/31|2024/08/31|250000|2023/08/31|9|2023/08/30||250000|0|SECRETARIA DE ESTADO DO ESPORTE, LAZER E JUVENTUDE|ESPORTE CLUBE CRUZEIRO ARAPIRACA|2023|PJ
360021|10319579000103|230228|Este Termo de Colaboração, decorrente do Chamamento público nº 001/2022 publicado no Diário Oficial do Estado de Alagoas de 09 de novembro de 2022, tem por objeto a seleção de propostas o de 10 (dez) |TC 031/2023|104|3209|0300006164|2023/10/13|2024/10/13|50000|2023/10/13|1|2023/10/06||50000|0|SECRETARIA DE ESTADO DO ESPORTE, LAZER E JUVENTUDE|ASSOC DE DESENV DA COMUN REM DE QUIL CARRASCO|2023|PJ
360021|12439568000192|230223|A estruturação do clube a fim de criar mais representatividade no cenário nacional, criando um vinculo do torcedor com o clube do coração vinculando-o ao nosso Estado, fazerndo valer a representativid|TF 017/2023|104|0056|0003000039705|2023/10/05|2024/10/05|286361.19|2023/10/05|9|2023/10/04||286361.19|0|SECRETARIA DE ESTADO DO ESPORTE, LAZER E JUVENTUDE|AGREMIACAO SPORTIVA ARAPIRAQUENSE  ASA|2023|PJ
360021|12183299000146|230195|Manutenção e estruturação de implementação de um sistema financeiro de gestão financeira e de recursos humanos para o Centro Sportivo Alagoano.|TF 006/2023|104|2393|0003000010497|2023/08/29|2024/08/29|7700361.19|2023/08/29|9|2023/08/28||7700361.19|0|SECRETARIA DE ESTADO DO ESPORTE, LAZER E JUVENTUDE|CENTRO SPORTIVO ALAGOANO  CSA|2023|PJ
360021|12159281000109|230198|Desenvolvimento do futebol em Alagoas, nas competições: campeonato brasileiro da serie B, primeira e segunda fase.
|TF 007/2023|104|0055|0003000062574|2023/08/29|2023/12/29|1500000|2023/08/29|9|2023/08/28||1500000|0|SECRETARIA DE ESTADO DO ESPORTE, LAZER E JUVENTUDE|CLUBE DE REGATAS BRASIL|2023|PJ
360021|12159281000109|230218|Desenvolvimento do futebol Alagoano, conforme descrição conatante no plano de trabalho.|TF 016/2023|104|0055|0003000062582|2023/10/03|2024/01/03|161361.19|2023/10/03|9|2023/09/28||161361.19|0|SECRETARIA DE ESTADO DO ESPORTE, LAZER E JUVENTUDE|CLUBE DE REGATAS BRASIL|2023|PJ
360021|12159281000109|230199|Desenvolvimento do futebol em Alagoas, nas competições: campeonato brasileiro da serie B primeira e segunda fase.|TF 009/2023|104|0055|0003000062272|2023/08/29|2023/12/29|1500000|2023/08/29|9|2023/08/28||1500000|0|SECRETARIA DE ESTADO DO ESPORTE, LAZER E JUVENTUDE|CLUBE DE REGATAS BRASIL|2023|PJ
360021|12159281000109|230219|Desenvolvimento do futebol alagoano, conforme descrição constante no plano de trabalho.|TF 015/2023|104|0055|0003000060610|2023/10/03|2024/01/03|950000|2023/10/03|1|2023/09/28||950000|0|SECRETARIA DE ESTADO DO ESPORTE, LAZER E JUVENTUDE|CLUBE DE REGATAS BRASIL|2023|PJ
360021|12159281000109|230196|Desenvolvimento do futebol em Alagoas, nas competições: Campeonato brasileiro da serie B, primeira e segunda fase.|TF 010/2023|104|0055|0003000062280|2023/08/29|2023/12/29|2000000|2023/08/29|9|2023/08/28||2000000|0|SECRETARIA DE ESTADO DO ESPORTE, LAZER E JUVENTUDE|CLUBE DE REGATAS BRASIL|2023|PJ
360021|12159281000109|230197|Desenvolvimento do futebol em Alagoas, nas competições: campeonato: campeonato brasileiro da serie B primeira e segunda fase.|TF 008/2023|104|0055|0003000062299|2023/08/29|2023/12/29|2000000|2023/08/29|9|2023/08/28||2000000|0|SECRETARIA DE ESTADO DO ESPORTE, LAZER E JUVENTUDE|CLUBE DE REGATAS BRASIL|2023|PJ
410512|12442570000110|230229|Convênio PM-AL 002/2023-Fiscalização de trânsito e afins relacionados à Segurança do Trânsito - Estabelecer procedimentos de cooperação que propiciem a implementação de dispositivos da Lei n.º 9.503, |002/2023-Detran/AL|104|2735|0600500462|2023/10/17|2028/10/16|720000|2023/10/17|1|2023/10/16||720000|0|DEPARTAMENTO ESTADUAL DE TRÂNSITO DE ALAGOAS|POLICIA MILITAR DO ESTADO DE ALAGOAS|2023|PJ
510020|15539350000106|230129|VISANDO O TRANSPORTE DE ALUNOS (geite) DA REDE EST. DE ENSINO. CONF. PORTARIA 3726/2023 PUBL DOE 25/01/2023 E TERMO DE ADESÃO PUBL DOE  03/03/2023.|01800.0000002018/2023|104|0056|0006000710932|2023/03/03|2023/12/31|211408|2023/03/03|4|2023/01/30||211408|0|SECRETARIA DE ESTADO DA EDUCAÇÃO|FUNDO MUNICIPAL DE EDUCAÇÃO  CAMPO GRANDE|2023|PJ
510020|30493333000160|230125|VISANDO ATENDER O TRANSPORTE (GEITE) PARA OS ALUNOS DA REDE ESTADUAL DE ENSINO. CONFORME PORTARIA 3726/2023 PUBLICADO DOE 25/01/2023 E TERMO DE ADESÃO PUBLICADO DOE 01/03/2023.|01800.0000002140/2023|104|1135|0006000710276|2023/03/01|2023/12/31|494064|2023/03/01|4|2023/01/27||494064|0|SECRETARIA DE ESTADO DA EDUCAÇÃO|FUNDO MUNI DE  EDUCAÇÃO DE PARICONHA|2023|PJ
510020|12334629000157|230080|VISANDO O TRANSPORTE (GEITE) PARA OS ALUNOS DA REDE ESTADUAL DE ENSINO, CONFORME PORTARIA 3726/2023 PUBLICADO DOE 25/01/2023 E TERMO DE ADESÃO PUBLICADO DOE 06/03/2023.|01800.0000002081/2023|104|1133|0600003080|2023/02/28|2023/12/31|300176|2023/02/28|4|2023/01/27||300176|0|SECRETARIA DE ESTADO DA EDUCAÇÃO|PREF MUNI CHA PRETA |2023|PJ
